CL,ID,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
CL07,X07524,0.7614573421070214,0.353043990490853,0.8495065403554958,0.39289847777642906,0.055297522888085954,0.22219152797943245,0.12210776989469319,0.8962026637968896,0.7436180717256248,0.08275036251588966,0.09859699426069109,0.6327103615840722,0.7094485438631823,0.9435724420525803,0.9867203205342039,0.7903948719637579
CL05,X07525,0.5606176802782744,0.11432767246444675,0.4089068719542219,0.645069713500664,0.7698084596886251,0.006863569847554145,0.7600699334537402,0.43863288632528946,0.27296894831752044,0.7218730157541865,0.8021519603367343,0.9714087375384761,0.859075712408033,0.8353031761668601,0.22419483521704117,0.8835906386373358
CL04,X07526,0.23995828403094577,0.31483464787879767,0.7567440445653425,0.9514976670434003,0.2875696290472572,1.0386770107460632,0.7300782186671704,0.1370307023289422,0.0029596095716598915,0.7184278479164528,0.5007983419033589,-0.029216629774824615,0.40481344618443726,0.10875949131906278,0.7321689048196225,0.22640935792809366
CL06,X07527,0.9324879794965252,0.8912094554449932,0.4516864485120179,0.7950648727404119,0.43283815069350484,0.9024043224248668,0.7253101114620272,0.3202265444419312,0.05119215968201265,0.09297992310499933,0.07717632659630044,-0.04978144535233407,0.2576541188166007,0.5062740990068623,0.025860636110494502,0.764844433811408
CL08,X07528,0.8603844499778774,0.8270569720563286,0.8184332006707405,0.45572914443888574,0.2067645545771531,-0.008268753395693329,0.7015244128699081,0.9938113118643832,0.6928064551490479,0.8190561058676274,0.6542103952293655,0.42901361768765345,0.21123898779762124,0.560016721171769,0.35571339966449866,0.41598570138101476
CL04,X07529,0.23393656770773272,0.40021437859811376,0.6687270769992871,0.9475233375692522,0.23463276982388082,1.0685670795048328,0.7557029508057879,0.17490826962267347,0.015007568923885165,0.8303329429549149,0.6513727972072764,0.13003960760480665,0.33129302811734407,0.08458082940699786,0.7261086343731983,0.1167986615680775
CL04,X07530,0.1752626588693994,0.4276567107928562,0.7967890648816683,0.9474284051204128,0.07989222422415562,1.0796734673371446,0.5912216801403676,0.21036823274367134,0.03559717103655212,0.7659055691109089,0.6121321717007134,0.12875332065530187,0.40706129671983243,0.09533501497012764,0.6993219969199802,0.1860326197624921
CL05,X07531,0.5784386656341904,0.0721792658006469,0.4092914544659389,0.8432028121746451,0.8372859369565304,-0.005723817652956896,0.8092792967702659,0.36502842065799346,0.22551448262924007,0.7752765855803211,0.8098856768784969,0.8995973325874205,0.7505509387559585,0.8503227622846117,0.1444874528875079,0.8980754938739198
CL01,X07532,0.8557685789869159,0.5849299674695247,0.32243190224457174,0.9240623423843438,0.8738712417033523,0.5297746020786045,0.713654473355046,0.2973360937408181,0.2632546359738089,0.44901882904929025,0.22577790250671953,0.5671389825036179,0.8733893641971645,0.015615367191930433,0.8913415411608407,0.3216262107616658
CL05,X07533,0.6804724978984099,0.13676626288495314,0.41632656082673436,0.8543877333910781,0.7043904243821756,0.05862353917910966,0.8409773037629776,0.28425125557860403,0.2276346790581663,0.6569035990374332,0.7622933281562875,1.0045195673543466,0.7486562669430561,0.9036052832516458,0.21154132302199963,0.809422520748468
CL04,X07534,0.24418335583289225,0.4069922117689256,0.797084996167794,0.9528176800369872,0.17488193131271412,1.0248583534076037,0.6810865998090574,0.11947341350692936,-0.037827958541671994,0.8955784272271538,0.5343722750055032,0.052180195399525696,0.43057090179911606,0.19804090891870904,0.7191765537908306,0.18728789829693926
CL03,X07535,0.6153465952388831,0.34183965927419163,0.8356053430872429,0.5289705935365948,0.6324603121824585,0.09291284488438938,1.0075134001514734,0.48431776153961154,0.5653049167485127,0.15669951560205178,0.5413842874548365,0.17058555533116546,0.1080793232942408,0.08164402435594918,0.7036772443083054,0.0703302782771218
CL03,X07536,0.6060574959103645,0.3207668790720206,0.9377148796358206,0.5129031520935718,0.6552787485253166,0.04200713972320727,1.063292990760314,0.533896353864234,0.5839890980784517,0.23101746057100536,0.6237453515568384,0.2100828221253451,0.061538865377095006,0.16636579152514325,0.7066864859964106,0.0431103048472964
CL01,X07537,1.0155024406370217,0.5805515980967884,0.41340604161962324,0.9324797637833555,0.9470666971690275,0.5650666736220865,0.7061793488695778,0.37086908840038363,0.2741085539146043,0.4240959478849812,0.19225559058826058,0.4589590207515952,0.8802651280840531,0.043360626542164625,0.9164019582775963,0.2830176210117465
CL04,X07538,0.25668077212913454,0.3973361934931568,0.7629402604017266,0.9914387185343972,0.19099583514114818,0.9899516695363257,0.6179559860316612,0.2288717346321102,-0.02041712506671093,0.7406003187441124,0.5338462902091847,0.11855658008419002,0.4169813635850628,0.1715483568323685,0.7026515467920411,0.16075176722866338
CL01,X07539,0.8198253611580772,0.5558272679647933,0.3100343975543998,0.8434194665673707,0.900527801526798,0.5245697698152559,0.683319094503467,0.4760662612051734,0.30695929570551894,0.3651883785741105,0.1905705295003274,0.5125220853058412,0.9629495344810646,-0.04516260183469687,0.9081813157144607,0.3189526176734048
CL07,X07540,0.8320877149481356,0.414595525371275,0.8570916247447243,0.3752122284520942,0.04054961673591129,0.20090119043582905,0.024332344136838407,0.9828979210402964,0.6357758521790564,0.14435589080603292,0.06725292084922566,0.5309676059818955,0.7330524663771046,1.0521706031039464,0.9516714988308906,0.8694697396562442
CL01,X07541,0.9156982710373026,0.5446278891070818,0.3698056340292911,0.9810562173564801,0.8651752400805715,0.549900724772695,0.7310726354275555,0.3600342725320817,0.31690432699146504,0.4950864688845506,0.15150130619837518,0.553781272271198,0.909808091803863,-0.016185073987764295,0.9351882289479908,0.26118048917081305
CL06,X07542,0.8662372889469329,0.8627005900238209,0.37983403287976364,0.7605227106185622,0.432806107987129,0.9735316131272722,0.705404056857854,0.3251816365884819,0.06100355429001111,0.058278841496143395,-0.008073356263989875,0.019805028069219393,0.21028272159708358,0.5902453629515101,0.08478005040952934,0.7118250061705559
CL07,X07543,0.8631401677884991,0.3620198544888223,0.8257390767251485,0.3330921242284826,0.05125684261110044,0.20247698290608335,0.16250536996953796,0.9380020684406347,0.6241422396845362,0.12360267016441229,0.031249513563653505,0.6106030043355686,0.7851190515090782,0.9450120052857772,0.9365098244041125,0.8027868822146106
CL08,X07544,0.792687351353633,0.6868566301230891,0.7734954998341426,0.49162136234424797,0.20330560801057285,-0.03183351859321598,0.763437869358801,0.9508074146729681,0.6743478028368264,0.810224998453538,0.6367492547159911,0.3680621248677434,0.1931208234194078,0.5384420230265546,0.2291225571599074,0.4864299336017789
CL01,X07545,0.7927461696524406,0.4986900016353175,0.3441985761168819,0.9553141483294456,0.9792900237226032,0.5811534887646448,0.6923057871550053,0.4272378321375508,0.3142308317314106,0.3454791453286709,0.16084201801311293,0.5215928277465733,0.981739789586436,0.04690776333244529,0.964741688261446,0.2100545777545731
CL08,X07546,0.8580797353862343,0.7158946304184289,0.8265332844759673,0.47569537723246536,0.278634696884261,0.06671717672594071,0.8027923248596003,0.8346453966525128,0.674800059460741,0.7214312787676229,0.6421426155256886,0.39096284112540824,0.15369828574012986,0.5993743262794139,0.308377595779043,0.44004387198243883
CL05,X07547,0.6555151589966619,0.10010614129929558,0.4090009564600194,0.7999050939166106,0.8020947859815984,0.07251639545900862,0.737480977364046,0.3053286148795378,0.15911918064718789,0.7247214235531954,0.8130923143414374,1.0265693709796266,0.7176134744932745,0.9489358004034208,0.16828027719429084,0.9028332857896575
CL08,X07548,0.8572992401279853,0.628568673445757,0.7814545395613963,0.44911466572753383,0.22526809820755364,-0.05011062103597051,0.8390927383530599,0.9602066743522566,0.7963972212970313,0.7930868247732645,0.7340110260340225,0.4044342830955048,0.21582897074763474,0.5392805666991234,0.37166713213969926,0.3882616962752445
CL02,X07549,0.8883966251928848,0.7829610429360523,0.3022922421875692,0.4612319927450859,0.7923887567584291,0.9084179017284931,0.3380098052700089,0.1267039166150346,0.7071017156892243,0.22911795271686733,0.8927293491721146,0.9218782437009118,0.29427181891465887,0.14092232780172242,0.38465957982351356,0.16698799084148766
CL07,X07550,0.9510172193604742,0.33466931242657894,0.7419635637800499,0.37795459916001084,0.06742737901440087,0.0798456200295483,0.10426797739436408,0.9913107773743891,0.7230305552927987,0.0983741022521541,0.1461910208782825,0.5108467496364781,0.6379137325488659,1.0197155661325383,0.9748624956557405,0.8848666906614945
CL06,X07551,0.9337266665146821,0.8244906873387329,0.38770504488669555,0.8025481533274218,0.48471891236541353,0.9808668829844642,0.7052632254812058,0.2943275827840185,0.14906518335500313,0.14168733281762802,0.03672105960132221,-0.026735444628033227,0.2301288026600759,0.5811488471013632,-0.03612319362245053,0.7087294828768391
CL06,X07552,0.9021659929172605,0.9475712417462039,0.4225932636269895,0.685654715580606,0.41404204810707,0.8736725465871061,0.7289987973491375,0.37191815795866223,0.19398043164206014,0.05419247492077495,0.03179684278113197,0.04389858177603679,0.21420824441809205,0.5924608798060577,0.007551698539393711,0.7237958373415649
CL08,X07553,0.8230524230266948,0.7380303255633093,0.8377641654012163,0.5036008577335338,0.31659716989561065,0.1406089679729384,0.7568910062470494,0.9782670661925644,0.7297578911213005,0.7644574095274187,0.6471819298595396,0.40587624243474124,0.24674687287967095,0.5788860067476176,0.23201164496618487,0.44854641080681923
CL01,X07554,0.7872981716626124,0.54639494797807,0.34575528571717845,0.9703156527222956,0.9444456602167598,0.5575265054585432,0.7190104129328032,0.3622551130062343,0.28679937599882865,0.37769582669752355,0.19879027609134864,0.6301384876776608,0.8334963131024585,0.04706353775533925,0.8818843702979889,0.2764741534899549
CL05,X07555,0.5484677020661981,0.14848669956358534,0.46688547746276304,0.7979896870687689,0.7360262588672918,0.0678197336589699,0.91120793553751,0.4107538754294506,0.1866574252478259,0.7593752850326873,0.7579009719411444,0.9924987574839013,0.8021564583052476,0.9040454844934246,0.20881593731254697,0.7679848646459602
CL04,X07556,0.17809920614605923,0.4094023208586368,0.8509087389166141,1.0122918041869526,0.2741215858757014,0.873888579525526,0.7140334107072672,0.17661338383338865,-0.05516718364409738,0.7847712388890533,0.5016426126469296,0.026738108602242183,0.44622070805262865,0.05978331665076042,0.6912170027177286,0.10386326495301496
CL08,X07557,0.9615228525830795,0.6626918885089271,0.8179261177118077,0.45276332422887977,0.2598437913227582,0.14912854283152976,0.7409774608552658,0.9175416254184408,0.5836178135810908,0.7908948846761764,0.6814498208812607,0.3228509956076977,0.22265824440683854,0.4267901020047944,0.2294335095438575,0.49085369956296176
CL02,X07558,1.0410993921905163,0.7831619429184628,0.34067658447388627,0.617284841705816,0.8228598495993641,0.8411199129697202,0.40499405972887914,0.11034623239039791,0.7222499217132875,0.28100097792374035,0.8035937886996419,1.0051389112063989,0.12085451547455335,0.07736066114100876,0.42572028951855456,0.13026656671578843
CL06,X07559,0.921470887833596,0.8721904076632393,0.497105789765109,0.7450208040315397,0.45851922290222213,0.8150766029599311,0.7841728555160703,0.3632408205084289,0.05191229022218734,0.14437172954665412,0.019418595246734824,0.07315148097834764,0.2933143842786427,0.674254685411346,0.01734397958138425,0.6440065310489151
CL06,X07560,0.9419538098199639,0.8214899586815307,0.39942516127368544,0.7355942109872985,0.5837307698346688,0.9319536544719883,0.765375449432486,0.4007756708345061,0.08124616835853792,0.20284444677904373,-0.015061252996507013,0.09889406614741575,0.35171604091175124,0.5190677681787097,0.031767172516078926,0.6935980576644207
CL01,X07561,0.9003025300614369,0.48808548534854634,0.2750843293171589,0.9048584447690202,0.9479510835385232,0.5740350403171649,0.5952108645776744,0.44176270146161223,0.35327598846845587,0.5280070096623297,0.18311861835278914,0.5042774957281164,0.9048386707196857,-0.03477926146131637,0.9586167437776572,0.2970563027254087
CL02,X07562,0.9661462600536713,0.7594482607965426,0.32862887474785113,0.48997414428843267,0.8357645877106503,0.958631854507829,0.39416174106423185,0.1741858484175424,0.6278905720161354,0.18045426623604546,0.8088212096440053,0.9957410821375471,0.2279539526832221,0.05937017159475853,0.4772100939530441,0.16300476776031025
CL02,X07563,0.9323539016208408,0.7763072541705681,0.24953934736246997,0.5061420422401077,0.7668211016639931,0.9200261264882583,0.42271582666265645,0.1248536302917968,0.7086473025594805,0.21618707581222904,0.794697382631649,0.976877231151948,0.13275886315212435,0.07816445491148913,0.42092329551058216,0.21264465687634843
CL08,X07564,0.7984635445978446,0.7250411353389546,0.7809626376737159,0.4803335640115422,0.2068923018194316,0.0760540042517104,0.687711897743527,0.9461695229804477,0.6443486680420792,0.7403379339036048,0.7495268270512747,0.36617608208105595,0.17319677804209593,0.5252969975067677,0.31142391104559863,0.4137174639268023
CL05,X07565,0.5719744398705602,0.11765103824362776,0.42469687368481907,0.8328529997314675,0.8442066094481443,0.009705856784409835,0.8150129711262476,0.32377780570322323,0.24417196358491544,0.7449803470816716,0.7750355589150042,0.94939870456687,0.8152021955304074,0.8867815496736506,0.12394978842540783,0.9161150815706226
CL07,X07566,0.8936537650489279,0.28443998626093475,0.8106044333240897,0.3201261703414916,0.07441552379288954,0.16432184389526164,0.010650981017134874,0.8109760887410435,0.6661331532099893,0.029335578952783103,0.09811719967868478,0.5049819371986791,0.7550397594012634,1.048205106080744,0.9144902988003247,0.9234711920408291
CL04,X07567,0.17061598079947674,0.4193099913265152,0.7916018110790719,0.9834192281896097,0.1407772467474746,1.0044134432993959,0.635239697141385,0.10858403497999622,0.0852067886402603,0.8491022489091118,0.5729702444706424,0.08860382154300231,0.44269233921698153,0.08165149975479352,0.7475708910597727,0.13059087515876872
CL08,X07568,0.8759173206365565,0.6468659333648106,0.78798668789251,0.31856806048746555,0.2707219944673027,0.1374799195889771,0.7492286268483572,0.9142111096976738,0.6899948916007014,0.7413706142250762,0.620469293778649,0.4463765584308882,0.24120588126801631,0.6057307150605935,0.20571971896316732,0.5129922703928604
CL03,X07569,0.5483761262990734,0.14537393834059453,0.8979379196066174,0.5644127202483383,0.6783407553118705,0.08968729649467136,1.050776286466041,0.5626728225076074,0.554461917139817,0.2140503342438091,0.5759180660031591,0.22778288552298337,0.04811852422726905,0.03627143398075629,0.6479386669608185,0.1361500650685881
CL01,X07570,0.8421118289202582,0.4954678789784877,0.27611731315866955,1.024663272627176,1.0569964285209883,0.5944331670633789,0.6714818804972695,0.38749258804158304,0.2880079834491679,0.49312360805085065,0.11780222436691148,0.4757025743301282,0.9292859459102827,-0.09299500139395614,0.7983576965869026,0.3143266636763621
CL05,X07571,0.6197929744854895,0.08550135524779462,0.4121746304618988,0.771972347121883,0.8041358897539878,-0.01012835341752432,0.7406267741356055,0.3341191268778904,0.14961437892118373,0.7239769790316858,0.7991133473467482,1.0325829893708662,0.7906453714794462,0.8488063148136834,0.18347161691173164,0.9375104451297743
CL08,X07572,0.7515614796102355,0.7222161024139668,0.7437584523990534,0.49240406270123355,0.22291478459164493,0.151711125711966,0.8460801945679304,0.9343369467356979,0.6286227023520565,0.7890357556456953,0.6387127027796963,0.39793825040572833,0.11048862296381619,0.6637299663801332,0.289621794853073,0.42308520794302645
CL01,X07573,0.8979295409120047,0.5489992290934649,0.3208142662416293,0.8986329440312623,0.9449272082540285,0.4987110828507306,0.7270542471147997,0.42307993716169917,0.24716505172691075,0.4866802279501523,0.1824083181625653,0.5654773808265623,0.933669732975908,0.023039540471098043,0.8926485231784856,0.3402421763909305
CL02,X07574,1.0308743771649187,0.7536206053276517,0.28651587225897907,0.45360294966801945,0.7302158373759432,0.9397649262119876,0.38462880412071354,0.17106892386754377,0.6828445756712684,0.26536687793478236,0.7982529651899033,0.866145976711533,0.09214036581419678,0.07565155082215892,0.45263971446864737,0.05061089217491867
CL04,X07575,0.2462604758704285,0.3074007462214941,0.8593845694777733,0.9669877443450839,0.2886983752440507,0.9651126121636505,0.7356246672842489,0.1805258295588369,-0.03176454869329147,0.841300586263747,0.5088607324519282,0.11713438336268235,0.4373665903091504,0.09593718377628549,0.775215213833228,0.07949901679897192
CL05,X07576,0.5021839905694336,0.07268417972333367,0.376789858666342,0.7541317153420466,0.7057866510164524,-0.036460754716220026,0.7779647028583278,0.3991124264812655,0.24481506138318201,0.8078707306282,0.6794206773279837,1.0717088608287557,0.7377378311032439,0.8939726636152487,0.23918895179509958,0.8950673749951852
CL06,X07577,1.004172624143234,0.9432259809594407,0.41909384375011327,0.6812112900423011,0.4383707817484456,0.8986511759316933,0.6736338591669015,0.26404638762381,0.18738199421425478,0.1303178499732576,-0.0067188105076385965,-0.01456771909758791,0.1724564380881983,0.47263089795018265,-0.011959030847154002,0.6790892263025159
CL04,X07578,0.2556799447884862,0.41476902031714996,0.7575058583653854,0.9860004512393193,0.21139414062396897,1.1546652960444166,0.7310659030124353,0.16098345772143352,0.0016299371581144015,0.8994276622010066,0.6159586109565206,0.05967365337055039,0.3523394455761719,0.11363914084568844,0.6061610235995663,0.17602408234675904
CL02,X07579,0.9716661238603747,0.7874152359520529,0.29972262261896304,0.5291473727301452,0.7792625514769517,0.941807701423173,0.3190919462264609,0.11640850148650646,0.5996853199371597,0.24372277057735572,0.8660990220548153,0.9937625047602449,0.16956938684782935,0.11567476813868421,0.44089066032235646,0.190886502036522
CL02,X07580,0.9112412987026905,0.6995317275701178,0.32156739079744046,0.4218149879211547,0.6449030692663262,0.960722819184095,0.4652864997105396,0.26241308215554077,0.6886931729580992,0.29493472263786047,0.8386255194482815,0.936723941327197,0.1530712583741004,0.026025546074812472,0.472881524582166,0.1422983763785778
CL04,X07581,0.21566568386905857,0.3578234539006423,0.7943681998792066,0.9609119444740116,0.2902133052157802,0.9968960370266716,0.7382189212357392,0.17251181005935756,0.029066153851926818,0.826129566482094,0.4413930228138509,0.10609429396331668,0.4708693908898649,0.12227651218954047,0.7781322403108998,0.16010830354748892
CL04,X07582,0.24684655181742238,0.33324879682753245,0.7916687467354911,1.026581868479849,0.3038022233006919,1.0701674951159368,0.7522244183356155,0.1584637138799992,0.11720768055047567,0.8479450525526924,0.48094567592992843,0.1103674531162904,0.4812507587625212,0.09229930230217369,0.7401083262128936,0.1389154429489992
CL08,X07583,0.794269188660445,0.678115911360414,0.7656704846824327,0.38150532538437687,0.3418051869814508,0.10028334701240163,0.6890884639464063,0.9337170493073365,0.6563527370808554,0.7063644958089844,0.6288136477476918,0.37740552878758554,0.1744417816304784,0.5197449382703804,0.2666057642484151,0.38300144814203063
CL04,X07584,0.24150296837984786,0.3702655825370467,0.7595664922796932,0.9835802947926077,0.19508895811863552,1.0183389248402546,0.6802118574855601,0.25911610373058547,-0.00913218882956332,0.8820767467726356,0.6456590504942624,0.1872054782356795,0.47349016388785065,0.17411282129544636,0.7182881422119214,0.13652552776706733
CL03,X07585,0.6421350802637076,0.2528331881848151,0.8745525023487192,0.5322651744090058,0.651421882996678,0.11776329905110866,1.0115010016846726,0.5631794846553034,0.5631506200965204,0.24435326164757723,0.5174234704839575,0.18762220719683106,0.06159884157664465,0.11197673946700215,0.6599374053955979,0.08979782240093376
CL03,X07586,0.614414396425235,0.3075216565928918,0.8400955169103418,0.5776036856925265,0.7522775059744203,0.12771788645734275,0.9118244708621912,0.4821663622886237,0.5369861703215021,0.32552400605426157,0.557370071494913,0.18366970345030292,0.18520354091517127,0.18451312728241803,0.7409198278016178,0.08085120582914505
CL07,X07587,0.8335925897608119,0.44270901511796545,0.7976391450493138,0.4111571834167466,0.05266528299088305,0.1605975234981437,0.16130936549800154,0.9561101370177358,0.7510348904494542,0.12851937969315233,0.09959915072361014,0.5242807728105444,0.7187393361148013,0.9520931125960752,0.9872190984611775,0.871748463515052
CL07,X07588,0.8449429654745265,0.35028526025994133,0.8207361976799907,0.39817686783599326,0.027229846824837554,0.15516419216373697,-0.0031147020333011505,0.9224350519912003,0.6987462532477767,0.008644745880658666,0.05371832542746219,0.5865550060058653,0.7311205882519234,0.9985343678052335,0.9622670244051786,0.8862024805683079
CL02,X07589,0.9802554434807589,0.6843684422569909,0.3275183643831335,0.4754877533068362,0.7832260646766096,0.891303073871682,0.5164896803737578,0.13595739425258374,0.6514595179579051,0.2418911849701355,0.8198698182981806,0.926127156223554,0.10970385730505913,0.1794789649787064,0.4845213213793067,0.13846211423961638
CL05,X07590,0.5464874900439087,0.14325109834279062,0.41655673624482514,0.729415053013308,0.7548805329891821,0.057576776903065126,0.7514165967519941,0.2963461525958359,0.2115131819788802,0.7126295517311835,0.7485664024834492,0.9987257349397769,0.8786674163511471,0.9419816903816091,0.2632852591315861,0.9725024965153685
CL01,X07591,0.9496693947370299,0.5615188005035346,0.31574751683490787,0.9454333391500387,0.9587833633498617,0.5620774462579489,0.6266987174708324,0.37983254421940976,0.27930858366942757,0.5422712945147936,0.0946747747965937,0.5269589309448919,0.9523503406939671,0.002250334602951886,0.9932528453901643,0.33436104559427793
CL07,X07592,0.9200591663298751,0.3978100197120088,0.8711042343532119,0.37112781476477463,0.019046002065651935,0.14501046724534766,0.06691785831653162,0.9088873115789294,0.7468561232302684,0.09416739375881897,0.05142365520840523,0.5331945110569426,0.6952959628716835,0.9669320046644391,0.9794885381134656,0.8838431698413347
CL07,X07593,0.7817180581648222,0.40777868458347166,0.8577161401350752,0.30343136933815473,0.09639879100106508,0.21775858556449731,0.03599731139807281,0.9068185324705804,0.6624215446588583,0.155077428865669,0.09956489830946016,0.5349273275361105,0.6922633863029931,1.0226580643121586,0.9516866293163813,0.9235670968719817
CL07,X07594,0.9158904533265524,0.32363055036236105,0.8500837707309489,0.3751005636745654,0.028988787697723763,0.23115322856917878,0.048540263764601396,0.8710579246835944,0.6914284357828836,0.12042055637105689,0.08287495785998039,0.5421676193717582,0.7030382299011152,1.0210285870420852,0.8835461671227232,0.8105936100498007
CL01,X07595,0.8572567310181384,0.5050972132311071,0.2873480812178957,0.9424866033980861,1.010122230227214,0.5496871171959333,0.6548447760169603,0.33792453375314907,0.19797565113068083,0.44072558822603763,0.28360675543972913,0.4410631207753562,0.9925810609077863,-0.02235663721330571,0.9255268018793167,0.256270998059838
CL06,X07596,0.8668093087163202,0.9739074676884085,0.3725854639079244,0.817027315546307,0.36428314081387786,0.921830621246242,0.7512009910929224,0.2728863709420824,0.0948239267070123,0.08022921744514379,-0.05935766083622841,0.12182692263451703,0.2352289517226892,0.5348891726080146,0.030537001534162018,0.6606139720093908
CL07,X07597,0.9229099838574536,0.41152770931822713,0.794959568955477,0.30510094715460395,0.14036171263877403,0.2540688681709909,0.15112935154207185,0.9269460908323067,0.700597618792319,0.16770437348748007,0.1373890272455155,0.5640003056337815,0.7542438358954958,0.9359486257167684,0.9304701228875158,0.8429414522189574
CL06,X07598,0.9677996122727806,0.856525864128104,0.32588118719562337,0.8007237273813462,0.4780934786898188,1.003644104294133,0.7541833719976606,0.4327843835304711,0.16451488664654026,0.15558633474740005,0.0741348394927023,-0.06608372432293165,0.19614538039796137,0.45913473528680493,-0.01908460226897525,0.6564288236982231
CL03,X07599,0.5321573832817096,0.3322909919145446,0.8283288531600477,0.4328962499935278,0.6877192829496206,0.16384332954111452,0.9744419912602783,0.4788943187070358,0.5747172890178586,0.2747491909900666,0.6122525317293088,0.1657813342555439,0.1298306146078957,0.11496011938449643,0.687462973276777,0.04552291788543196
CL08,X07600,0.7576795161536138,0.6174932356982297,0.7443511360512631,0.5127501177285304,0.1529388171464085,-0.030388057438377303,0.737695584501212,0.8982088072652353,0.7126814020721102,0.7959693655481551,0.6165494558304331,0.3421865915584327,0.25887903207561747,0.5348491191129835,0.30586109866876926,0.4498038491855388
CL05,X07601,0.5939028797778159,0.1503429509126754,0.37698136595866394,0.8033252454970771,0.7733869772715918,0.002997080307107859,0.7211401416257213,0.2649501322988254,0.2200856198610203,0.6708064170181889,0.8019166978297334,0.8607512015433169,0.7635203488963362,0.9343744952365107,0.18652763107318027,0.9399421781856915
CL06,X07602,0.7598290687968847,0.9285410229952931,0.40697004851383933,0.7813476065540629,0.4926888466076513,0.9268710134190313,0.6852348262531307,0.3328044939789835,0.10848206369782948,0.09778955548660884,0.05968366597748731,-0.04869761144972984,0.21156251558245556,0.504505357742034,0.015434300636755542,0.6981309352635747
CL03,X07603,0.6505816609542607,0.20928255444582275,0.8560702792318822,0.5244169022196905,0.6886107007851582,0.008684541768640225,1.0562010142147207,0.3466546407518878,0.5327981261188671,0.1421133045656494,0.5474151003140509,0.09498192185219995,0.1648835583958957,0.04410345492337457,0.7520570542489781,0.08882902552411234
CL03,X07604,0.5700939700249806,0.25501029922780016,0.9423787237345536,0.5599697593302421,0.6510616212392055,0.18426468712969057,1.0713633971538876,0.5511422639632535,0.42850109638772793,0.28446815323299357,0.5419228013138362,0.19904733465800176,0.16874590345463247,0.11667964797806002,0.6907507238612255,0.12423514794498645
CL05,X07605,0.530984763333028,0.2387054164540274,0.37709420813551736,0.7303371699060783,0.8330560630070305,0.006292471511697387,0.8044029947521096,0.30371952920478074,0.24453705087849814,0.7333334590388975,0.7186326658623212,0.9420387062387541,0.8222707598704467,0.9947282195017576,0.16272985987550523,0.9191314182092025
CL08,X07606,0.9168975717442306,0.7326894270457248,0.8606619626557878,0.4284810906367876,0.22720723869293397,0.04702879453946869,0.7392613697910866,0.9673151922818067,0.6031383201170566,0.8098536396930903,0.6892793895145042,0.4466458151051582,0.18630924080212344,0.6039913116874935,0.26672724487190724,0.4024931743892461
CL06,X07607,1.0508097502706661,0.8859834152340326,0.4483330645467641,0.7199927220407454,0.5169002196156394,0.8143299746313145,0.7898430443503964,0.33444377644373446,0.1853014987330543,0.05423512985031329,-0.017776755411812,-0.04309874652422141,0.24495837056237726,0.4637186736560682,-0.06969508157485833,0.7240190864218796
CL07,X07608,0.8832310317453906,0.4351213620336698,0.7746013151280339,0.3499808542054184,0.09727404688649371,0.22511624886660817,0.10229291816222841,0.9678676807102219,0.6264030510064588,0.09964010813050905,0.10654033376885091,0.5877845527706287,0.704567824937395,0.9147824711681366,0.9053193329984806,0.9282501142944511
CL05,X07609,0.503125413280892,0.12225700063914854,0.3468506715275592,0.8560189855520335,0.7880819952853193,0.05850307689649256,0.8251941552382972,0.3082561658582011,0.18497739579330175,0.7527997765704688,0.6635020318644139,0.9224175499695406,0.7840513294924331,0.8873477328903615,0.19431418098684927,0.8896710583745314
CL04,X07610,0.20864205341316686,0.45385915834325674,0.7775441252878559,0.8671020511481886,0.18210235909566183,0.9776437743239667,0.6154280105408592,0.1270071820669238,0.03523950853023592,0.8166479059324254,0.5793723017383117,0.10960511234559664,0.3671543922811552,0.0987248755690057,0.7073053248167069,0.16006400968972406
CL02,X07611,1.0296018354512444,0.6904288547948515,0.29204447325386196,0.5380449927798485,0.8055561499256103,0.8262601734116879,0.45048541446101376,0.23304323438486138,0.7407416915166958,0.24235075697428615,0.8302205053754234,1.0212824199945991,0.20124599097741208,0.10535340148262341,0.3998417455670916,0.13402238001052155
CL02,X07612,0.9523616861468315,0.7052445997103615,0.3342565657330979,0.5125676241183994,0.7366308299505056,0.9813831393337221,0.5351055195058528,0.17905163201605168,0.6405721467195878,0.21954966216499427,0.8631825069650801,0.968032878323268,0.20523594267128514,0.09965689228604219,0.4857754453509665,0.1800139435906227
CL04,X07613,0.32798620853400173,0.3553884073762525,0.7847601050602088,1.0101114949443504,0.3164813677404518,1.0293714813782804,0.6454303348470588,0.07246141638610425,-0.05412126565793485,0.8261382733468925,0.5226977605034226,0.04835186179930377,0.5051815438874139,0.09444511379161014,0.6423953806420197,0.14845658890027907
CL08,X07614,0.8014882038604421,0.693990041676593,0.8201479789701468,0.5353139126511193,0.23526855281122822,0.017704393537298753,0.734258244256795,0.8936806194037207,0.7077208759422443,0.7590182689738532,0.6187897825811559,0.4475198359723177,0.11426605790882405,0.5889272156849742,0.25673814513861404,0.47093741422290697
